,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
320,0.2,tanh,0.05261468057815794,0.1258421593978777,0.1538255845739767,0.923342724392504,0.06083294168747075,0.1258817832488958,0.19397496428074718,0.9664326666166534,0,2
321,0.2,tanh,0.037966238165660665,0.20432753192120054,0.1356697398960876,0.27251707715170453,0.046363552815195,0.21304675346697766,0.16556974961949084,0.2729030819235783,1,2
322,0.2,tanh,0.11606301893445767,1.883156425598444,0.07275647146749441,0.42330770196420636,0.25799991453094845,1.934997177510464,0.09056766617808318,0.440448975975113,2,2
323,0.2,tanh,0.05791314491878737,0.3037727299199901,0.07285747525417956,0.2958572040024411,0.06908928776449326,0.3832863798083393,0.10709013664717212,0.2964364308745899,3,2
324,0.2,tanh,0.07050224102847155,0.6911814150348791,0.0426559191368848,0.3962819196271776,0.08316636807940272,0.7349177831395032,0.0996851259903046,0.48413179950509,4,2
325,0.2,tanh,0.06046055854061082,0.04008170488523816,0.02458331606476318,0.11330629093183574,0.07784461132644459,0.0481966038210231,0.03809292076665418,0.11941500452583878,5,2
326,0.2,tanh,0.13478288586185438,0.46465694246588757,0.046477311497671564,0.2751938980305195,0.16620512221758585,0.4691743742705567,0.07183594896009285,0.2767718425751722,6,2
327,0.2,tanh,0.09650080575029095,0.18160606015156686,0.0961664493115439,0.02505440075548481,0.12960392085354472,0.18317222498556135,0.1115393476661111,0.02796890416159984,7,2
328,0.2,tanh,0.1254994787565833,0.20927972050475643,0.06937273437758311,1.2066451306346027,0.15835390745159528,0.2163665372185863,0.0748937964374786,1.452901742360631,8,2
329,0.2,tanh,0.11683202560003417,0.164580945484398,0.04567552974865462,0.05669986361868058,0.1710222857794395,0.17038780299329756,0.05576233854392229,0.0569362172918613,9,2
